"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.00513641879332791,9,1784,5,0.00280269058295964,0.555555555555556,"GO:0099159","GO:BP","regulation of modification of postsynaptic structure",18198,19625,"GO:0099010, GO:1905244"
"query_1",TRUE,0.00513641879332791,9,1784,5,0.00280269058295964,0.555555555555556,"GO:0016185","GO:BP","synaptic vesicle budding from presynaptic endocytic zone membrane",18198,5225,"GO:0048488, GO:0070142"
"query_1",TRUE,0.00513641879332791,9,1784,5,0.00280269058295964,0.555555555555556,"GO:0099612","GO:BP","protein localization to axon",18198,19715,"GO:0008104"
"query_1",TRUE,0.00513641879332791,9,1784,5,0.00280269058295964,0.555555555555556,"GO:0098887","GO:BP","neurotransmitter receptor transport, endosome to postsynaptic membrane",18198,19482,"GO:0098969, GO:0099639"
"query_1",TRUE,0.00513641879332791,9,1784,5,0.00280269058295964,0.555555555555556,"GO:0099639","GO:BP","neurotransmitter receptor transport, endosome to plasma membrane",18198,19730,"GO:0098877, GO:0099638"
"query_1",TRUE,0.00513641879332791,9,1784,5,0.00280269058295964,0.555555555555556,"GO:0006930","GO:BP","substrate-dependent cell migration, cell extension",18198,2599,"GO:0006929, GO:0120031"
"query_1",TRUE,0.00513641879332791,9,1784,5,0.00280269058295964,0.555555555555556,"GO:1905245","GO:BP","regulation of aspartic-type peptidase activity",18198,25116,"GO:0052547"
"query_1",TRUE,0.00514584367234433,44,1784,12,0.00672645739910314,0.272727272727273,"GO:1903307","GO:BP","positive regulation of regulated secretory pathway",18198,23483,"GO:0045055, GO:0045921, GO:1903305"
"query_1",TRUE,0.00514584367234433,44,1784,12,0.00672645739910314,0.272727272727273,"GO:0043666","GO:BP","regulation of phosphoprotein phosphatase activity",18198,11192,"GO:0010921, GO:0035304"
"query_1",TRUE,0.0051547530957411,145,1784,27,0.0151345291479821,0.186206896551724,"GO:1900180","GO:BP","regulation of protein localization to nucleus",18198,20950,"GO:0032880, GO:0034504"
"query_1",TRUE,0.00518231515760402,50,1784,13,0.00728699551569507,0.26,"GO:0035306","GO:BP","positive regulation of dephosphorylation",18198,9264,"GO:0016311, GO:0035303, GO:0045937"
"query_1",TRUE,0.00518231515760402,13,1784,6,0.00336322869955157,0.461538461538462,"GO:0034333","GO:BP","adherens junction assembly",18198,8866,"GO:0007043, GO:0034332"
"query_1",TRUE,0.00518231515760402,13,1784,6,0.00336322869955157,0.461538461538462,"GO:0032486","GO:BP","Rap protein signal transduction",18198,7869,"GO:0007264"
"query_1",TRUE,0.00518231515760402,13,1784,6,0.00336322869955157,0.461538461538462,"GO:0035331","GO:BP","negative regulation of hippo signaling",18198,9282,"GO:0035329, GO:0035330, GO:1902532"
"query_1",TRUE,0.00518231515760402,618,1784,85,0.0476457399103139,0.137540453074434,"GO:0048514","GO:BP","blood vessel morphogenesis",18198,13224,"GO:0001568, GO:0035239"
"query_1",TRUE,0.00518231515760402,13,1784,6,0.00336322869955157,0.461538461538462,"GO:0038180","GO:BP","nerve growth factor signaling pathway",18198,10093,"GO:0038179, GO:1990090"
"query_1",TRUE,0.00518231515760402,456,1784,66,0.0369955156950673,0.144736842105263,"GO:0022613","GO:BP","ribonucleoprotein complex biogenesis",18198,6857,"GO:0044085"
"query_1",TRUE,0.00518231515760402,13,1784,6,0.00336322869955157,0.461538461538462,"GO:0051127","GO:BP","positive regulation of actin nucleation",18198,13952,"GO:0045010, GO:0051125, GO:0051495, GO:1902905"
"query_1",TRUE,0.00518331074376646,244,1784,40,0.0224215246636771,0.163934426229508,"GO:0030072","GO:BP","peptide hormone secretion",18198,6909,"GO:0002790, GO:0046879"
"query_1",TRUE,0.00523722168203214,252,1784,41,0.0229820627802691,0.162698412698413,"GO:0097305","GO:BP","response to alcohol",18198,19125,"GO:0010033, GO:1901700"
"query_1",TRUE,0.0052418029555534,82,1784,18,0.0100896860986547,0.219512195121951,"GO:0010833","GO:BP","telomere maintenance via telomere lengthening",18198,4498,"GO:0000723"
"query_1",TRUE,0.00524278402985725,541,1784,76,0.0426008968609865,0.140480591497227,"GO:0044270","GO:BP","cellular nitrogen compound catabolic process",18198,11311,"GO:0034641, GO:0044248"
"query_1",TRUE,0.00533799198041295,69,1784,16,0.00896860986547085,0.231884057971014,"GO:0007004","GO:BP","telomere maintenance via telomerase",18198,2647,"GO:0006278, GO:0010833"
"query_1",TRUE,0.00533799198041295,69,1784,16,0.00896860986547085,0.231884057971014,"GO:0045911","GO:BP","positive regulation of DNA recombination",18198,12103,"GO:0000018, GO:0006310, GO:0051054"
"query_1",TRUE,0.00533799198041295,69,1784,16,0.00896860986547085,0.231884057971014,"GO:0014015","GO:BP","positive regulation of gliogenesis",18198,4646,"GO:0014013, GO:0042063, GO:0050769"
"query_1",TRUE,0.00534925317076626,357,1784,54,0.0302690582959641,0.151260504201681,"GO:0035592","GO:BP","establishment of protein localization to extracellular region",18198,9427,"GO:0045184, GO:0071692"
"query_1",TRUE,0.00537523218610329,440,1784,64,0.0358744394618834,0.145454545454545,"GO:0002757","GO:BP","immune response-activating signaling pathway",18198,1275,"GO:0002253, GO:0002764"
"query_1",TRUE,0.00542784919657194,229,1784,38,0.0213004484304933,0.165938864628821,"GO:0048738","GO:BP","cardiac muscle tissue development",18198,13420,"GO:0007507, GO:0014706"
"query_1",TRUE,0.00542784919657194,89,1784,19,0.0106502242152466,0.213483146067416,"GO:0045995","GO:BP","regulation of embryonic development",18198,12185,"GO:0009790, GO:2000026"
"query_1",TRUE,0.00542784919657194,89,1784,19,0.0106502242152466,0.213483146067416,"GO:0007422","GO:BP","peripheral nervous system development",18198,2951,"GO:0007399, GO:0048731"
"query_1",TRUE,0.00544590964064185,1143,1784,144,0.0807174887892377,0.125984251968504,"GO:0010628","GO:BP","positive regulation of gene expression",18198,4324,"GO:0010467, GO:0010468, GO:0010557"
"query_1",TRUE,0.00548837047067,542,1784,76,0.0426008968609865,0.140221402214022,"GO:0046700","GO:BP","heterocycle catabolic process",18198,12732,"GO:0044248, GO:0046483"
"query_1",TRUE,0.00556110711131787,33,1784,10,0.00560538116591928,0.303030303030303,"GO:0048841","GO:BP","regulation of axon extension involved in axon guidance",18198,13510,"GO:0030516, GO:0048846"
"query_1",TRUE,0.00556110711131787,33,1784,10,0.00560538116591928,0.303030303030303,"GO:0060421","GO:BP","positive regulation of heart growth",18198,15088,"GO:0046622, GO:0060419, GO:0060420"
"query_1",TRUE,0.00556110711131787,33,1784,10,0.00560538116591928,0.303030303030303,"GO:0086004","GO:BP","regulation of cardiac muscle cell contraction",18198,18404,"GO:0055117, GO:0086003, GO:1903115"
"query_1",TRUE,0.00556110711131787,245,1784,40,0.0224215246636771,0.163265306122449,"GO:0051896","GO:BP","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",18198,14435,"GO:0043491, GO:1902531"
"query_1",TRUE,0.00556110711131787,33,1784,10,0.00560538116591928,0.303030303030303,"GO:0010644","GO:BP","cell communication by electrical coupling",18198,4340,"GO:0007154"
"query_1",TRUE,0.00560836493443234,110,1784,22,0.0123318385650224,0.2,"GO:0045446","GO:BP","endothelial cell differentiation",18198,11774,"GO:0003158, GO:0030855"
"query_1",TRUE,0.00566499548768663,63,1784,15,0.00840807174887892,0.238095238095238,"GO:0060042","GO:BP","retina morphogenesis in camera-type eye",18198,14770,"GO:0009653, GO:0048593, GO:0060041"
"query_1",TRUE,0.00566499548768663,63,1784,15,0.00840807174887892,0.238095238095238,"GO:0044091","GO:BP","membrane biogenesis",18198,11276,"GO:0044085"
"query_1",TRUE,0.00566499548768663,63,1784,15,0.00840807174887892,0.238095238095238,"GO:0046626","GO:BP","regulation of insulin receptor signaling pathway",18198,12669,"GO:0008286, GO:0009966"
"query_1",TRUE,0.00569298359759838,76,1784,17,0.00952914798206278,0.223684210526316,"GO:0061614","GO:BP","miRNA transcription",18198,16075,"GO:0010586, GO:0098781"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0007206","GO:BP","phospholipase C-activating G protein-coupled glutamate receptor signaling pathway",18198,2793,"GO:0007200, GO:0007216"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0016344","GO:BP","meiotic chromosome movement towards spindle pole",18198,5279,"GO:0045132, GO:0051305, GO:1903046"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0150020","GO:BP","basal dendrite arborization",18198,20621,"GO:0140059, GO:0150019"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0097118","GO:BP","neuroligin clustering involved in postsynaptic membrane assembly",18198,19043,"GO:0043113, GO:0097104"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0051612","GO:BP","negative regulation of serotonin uptake",18198,14283,"GO:0051581, GO:0051610, GO:0051611"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0150019","GO:BP","basal dendrite morphogenesis",18198,20620,"GO:0048813, GO:0150018"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:2000302","GO:BP","positive regulation of synaptic vesicle exocytosis",18198,26307,"GO:0001956, GO:0016079, GO:1903307, GO:2000300"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:2000809","GO:BP","positive regulation of synaptic vesicle clustering",18198,26749,"GO:0051050, GO:0097091, GO:2000807"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0051581","GO:BP","negative regulation of neurotransmitter uptake",18198,14253,"GO:0001504, GO:0051580, GO:0051589"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:1902988","GO:BP","neurofibrillary tangle assembly",18198,23244,"GO:0070841"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0150018","GO:BP","basal dendrite development",18198,20619,"GO:0016358"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:1990859","GO:BP","cellular response to endothelin",18198,25984,"GO:0071375, GO:1990839"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0098964","GO:BP","anterograde dendritic transport of messenger ribonucleoprotein complex",18198,19528,"GO:0098937, GO:0098963"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:1905205","GO:BP","positive regulation of connective tissue replacement",18198,25084,"GO:0034105, GO:0097709, GO:1905203"
"query_1",TRUE,0.00575944581423491,3,1784,3,0.00168161434977578,1,"GO:0071596","GO:BP","ubiquitin-dependent protein catabolic process via the N-end rule pathway",18198,17287,"GO:0043161"
"query_1",TRUE,0.00575944581423491,139,1784,26,0.0145739910313901,0.18705035971223,"GO:0051208","GO:BP","sequestering of calcium ion",18198,14012,"GO:0006874, GO:0051651"
"query_1",TRUE,0.00590955889540202,57,1784,14,0.007847533632287,0.245614035087719,"GO:0050432","GO:BP","catecholamine secretion",18198,13611,"GO:0032940, GO:0051937"
"query_1",TRUE,0.00590955889540202,57,1784,14,0.007847533632287,0.245614035087719,"GO:0050879","GO:BP","multicellular organismal movement",18198,13759,"GO:0032501"
"query_1",TRUE,0.00591376843681996,246,1784,40,0.0224215246636771,0.16260162601626,"GO:0014706","GO:BP","striated muscle tissue development",18198,4701,"GO:0060537"
"query_1",TRUE,0.00591650129316507,83,1784,18,0.0100896860986547,0.216867469879518,"GO:0006405","GO:BP","RNA export from nucleus",18198,2190,"GO:0050658, GO:0051168"
"query_1",TRUE,0.00596127321508692,39,1784,11,0.00616591928251121,0.282051282051282,"GO:1903146","GO:BP","regulation of autophagy of mitochondrion",18198,23372,"GO:0000422, GO:0010506, GO:0010821"
"query_1",TRUE,0.00596127321508692,39,1784,11,0.00616591928251121,0.282051282051282,"GO:1903115","GO:BP","regulation of actin filament-based movement",18198,23352,"GO:0030048, GO:0032970"
"query_1",TRUE,0.00609725047309813,51,1784,13,0.00728699551569507,0.254901960784314,"GO:0050433","GO:BP","regulation of catecholamine secretion",18198,13612,"GO:0050432, GO:0051952, GO:1903530"
"query_1",TRUE,0.0061131270190379,28,1784,9,0.00504484304932735,0.321428571428571,"GO:0014047","GO:BP","glutamate secretion",18198,4675,"GO:0006835, GO:0015800, GO:0032940"
"query_1",TRUE,0.0061131270190379,28,1784,9,0.00504484304932735,0.321428571428571,"GO:2000819","GO:BP","regulation of nucleotide-excision repair",18198,26758,"GO:0006282, GO:0006289"
"query_1",TRUE,0.00613277931736714,45,1784,12,0.00672645739910314,0.266666666666667,"GO:0006623","GO:BP","protein targeting to vacuole",18198,2364,"GO:0006605, GO:0006886, GO:0007034, GO:0072666"
"query_1",TRUE,0.00621841932490567,111,1784,22,0.0123318385650224,0.198198198198198,"GO:1901800","GO:BP","positive regulation of proteasomal protein catabolic process",18198,22278,"GO:0010498, GO:0045732, GO:0061136, GO:1903052"
"query_1",TRUE,0.00623663674120266,104,1784,21,0.0117713004484305,0.201923076923077,"GO:0090263","GO:BP","positive regulation of canonical Wnt signaling pathway",18198,18682,"GO:0030177, GO:0060070, GO:0060828"
"query_1",TRUE,0.00625237096521082,418,1784,61,0.0341928251121076,0.145933014354067,"GO:0009314","GO:BP","response to radiation",18198,3497,"GO:0009628"
"query_1",TRUE,0.00625237096521082,18,1784,7,0.0039237668161435,0.388888888888889,"GO:2000369","GO:BP","regulation of clathrin-dependent endocytosis",18198,26368,"GO:0048259, GO:0072583"
"query_1",TRUE,0.00625237096521082,18,1784,7,0.0039237668161435,0.388888888888889,"GO:0035372","GO:BP","protein localization to microtubule",18198,9314,"GO:0072698"
"query_1",TRUE,0.00625237096521082,18,1784,7,0.0039237668161435,0.388888888888889,"GO:0035864","GO:BP","response to potassium ion",18198,9620,"GO:0010038"
"query_1",TRUE,0.00655068492303929,133,1784,25,0.0140134529147982,0.18796992481203,"GO:0051209","GO:BP","release of sequestered calcium ion into cytosol",18198,14013,"GO:0051283, GO:0097553"
"query_1",TRUE,0.00657181230313643,64,1784,15,0.00840807174887892,0.234375,"GO:0001885","GO:BP","endothelial cell development",18198,517,"GO:0002064, GO:0045446"
"query_1",TRUE,0.00660165446919143,1544,1784,187,0.104820627802691,0.121113989637306,"GO:0044248","GO:BP","cellular catabolic process",18198,11304,"GO:0009056, GO:0044237"
"query_1",TRUE,0.00672566467693824,126,1784,24,0.0134529147982063,0.19047619047619,"GO:0019079","GO:BP","viral genome replication",18198,5752,"GO:0016032, GO:0019058"
"query_1",TRUE,0.00689482132913716,264,1784,42,0.023542600896861,0.159090909090909,"GO:0003007","GO:BP","heart morphogenesis",18198,1465,"GO:0007507, GO:0009887"
"query_1",TRUE,0.00694486234654738,91,1784,19,0.0106502242152466,0.208791208791209,"GO:0045666","GO:BP","positive regulation of neuron differentiation",18198,11913,"GO:0030182, GO:0045597, GO:0045664"
"query_1",TRUE,0.00696648268385435,34,1784,10,0.00560538116591928,0.294117647058824,"GO:0060306","GO:BP","regulation of membrane repolarization",18198,14985,"GO:0042391, GO:0050789, GO:0086009"
"query_1",TRUE,0.00696648268385435,34,1784,10,0.00560538116591928,0.294117647058824,"GO:0043276","GO:BP","anoikis",18198,10950,"GO:0006915"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:2000821","GO:BP","regulation of grooming behavior",18198,26759,"GO:0007625, GO:0050795"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0098957","GO:BP","anterograde axonal transport of mitochondrion",18198,19522,"GO:0008089, GO:0019896"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0021637","GO:BP","trigeminal nerve structural organization",18198,6449,"GO:0021604, GO:0021636"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0060916","GO:BP","mesenchymal cell proliferation involved in lung development",18198,15525,"GO:0010463, GO:0030324"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0072553","GO:BP","terminal button organization",18198,17956,"GO:0099172"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0021636","GO:BP","trigeminal nerve morphogenesis",18198,6448,"GO:0021559, GO:0021602"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0150003","GO:BP","regulation of spontaneous synaptic transmission",18198,20613,"GO:0050804, GO:0098814"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0072383","GO:BP","plus-end-directed vesicle transport along microtubule",18198,17894,"GO:0047496, GO:0072386"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:2000480","GO:BP","negative regulation of cAMP-dependent protein kinase activity",18198,26476,"GO:0071901, GO:2000479"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0099562","GO:BP","maintenance of postsynaptic density structure",18198,19691,"GO:0098880"
"query_1",TRUE,0.00697191115587318,58,1784,14,0.007847533632287,0.241379310344828,"GO:0061462","GO:BP","protein localization to lysosome",18198,15983,"GO:0072665"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0048170","GO:BP","positive regulation of long-term neuronal synaptic plasticity",18198,12987,"GO:0048169, GO:0050769"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:0055059","GO:BP","asymmetric neuroblast division",18198,14688,"GO:0008356, GO:0045165, GO:0055057"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:2000172","GO:BP","regulation of branching morphogenesis of a nerve",18198,26186,"GO:0048755, GO:0060688"
"query_1",TRUE,0.00697191115587318,141,1784,26,0.0145739910313901,0.184397163120567,"GO:0071456","GO:BP","cellular response to hypoxia",18198,17191,"GO:0001666, GO:0033554, GO:0036294"
"query_1",TRUE,0.00697191115587318,105,1784,21,0.0117713004484305,0.2,"GO:0006885","GO:BP","regulation of pH",18198,2570,"GO:0055080, GO:0065007"
"query_1",TRUE,0.00697191115587318,6,1784,4,0.00224215246636771,0.666666666666667,"GO:1905806","GO:BP","regulation of synapse pruning",18198,25577,"GO:0050807, GO:0098883"
